filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
CodeSmell_OriginalFiles/0x995020804986274763df9deb0296b754f2659ca1.sol,0x995020804986274763df9deb0296b754f2659ca1.sol,slither,solidity,2022/11/14,20241120_1814,1732127012.04201,0.9160158634185791,79,"{constable_states,deprecated_standards,erc20_interface,external_function,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_79},{}
CodeSmell_OriginalFiles/0x99892ac6da1b3851167cb959fe945926bca89f09.sol,0x99892ac6da1b3851167cb959fe945926bca89f09.sol,slither,solidity,2022/11/14,20241120_1814,1732126877.1548429,0.8225162029266357,19,"{deprecated_standards,external_function,low_level_calls,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_19},{}
CodeSmell_OriginalFiles/0x9AcA6aBFe63A5ae0Dc6258cefB65207eC990Aa4D.sol,0x9AcA6aBFe63A5ae0Dc6258cefB65207eC990Aa4D.sol,slither,solidity,2022/11/14,20241120_1814,1732126881.360449,0.7370710372924805,21,"{arbitrary_send,erc20_interface,external_function,naming_convention,shadowing_local,solc_version,uninitialized_local}",{},{EXIT_CODE_21},{}
CodeSmell_OriginalFiles/0x9BD8f4736877567E267ee445209a0b2aAFc01402.sol,0x9BD8f4736877567E267ee445209a0b2aAFc01402.sol,slither,solidity,2022/11/14,20241120_1814,1732126823.565718,1.212801218032837,52,"{constable_states,external_function,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_52},{}
CodeSmell_OriginalFiles/0x9DA53246714bf10010Aee31ffDb9cf8caB8c6813.sol,0x9DA53246714bf10010Aee31ffDb9cf8caB8c6813.sol,slither,solidity,2022/11/14,20241120_1814,1732126652.8828201,0.8038856983184814,51,"{constable_states,deprecated_standards,external_function,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_51},{}
CodeSmell_OriginalFiles/0x9EA80e204045329Ba752D03C395F82A12799f13d.sol,0x9EA80e204045329Ba752D03C395F82A12799f13d.sol,slither,solidity,2022/11/14,20241120_1814,1732126975.531723,0.8666701316833496,69,"{deprecated_standards,external_function,naming_convention,shadowing_local,solc_version,timestamp}",{},{EXIT_CODE_69},{}
CodeSmell_OriginalFiles/0x9Ea7BA960A2668Df52eE0389C4617D48853b7006.sol,0x9Ea7BA960A2668Df52eE0389C4617D48853b7006.sol,slither,solidity,2022/11/14,20241120_1814,1732126859.6295612,0.8437108993530273,17,"{external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_17},{}
CodeSmell_OriginalFiles/0x9a4ee79ab5ef423162873d3df22047b392492e58.sol,0x9a4ee79ab5ef423162873d3df22047b392492e58.sol,slither,solidity,2022/11/14,20241120_1814,1732126663.1045692,0.7093868255615234,24,"{external_function,locked_ether,naming_convention,solc_version}",{},{EXIT_CODE_24},{}
CodeSmell_OriginalFiles/0x9ae98746EB8a0aeEe5fF2b6B15875313a986f103.sol,0x9ae98746EB8a0aeEe5fF2b6B15875313a986f103.sol,slither,solidity,2022/11/14,20241120_1814,1732126870.089281,0.6989378929138184,41,"{deprecated_standards,external_function,naming_convention,solc_version}",{},{EXIT_CODE_41},{}
CodeSmell_OriginalFiles/0x9b0f6a5a667cb92af0cd15dbe90e764e32f69e77.sol,0x9b0f6a5a667cb92af0cd15dbe90e764e32f69e77.sol,slither,solidity,2022/11/14,20241120_1814,1732126825.676811,1.363861083984375,126,"{assembly,constable_states,deprecated_standards,external_function,incorrect_equality,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_no_eth,shadowing_local,solc_version,unused_return,unused_state}",{},{},{DOCKER_CMD_NOT_EXECUTABLE}
